opportunity_id,cluster,center_lat,center_lon,total_orders,avg_daily_orders,demand_level,competitors_within_2km,nearest_competitor_km,opportunity_score,opportunity_level
OPP767,5,13.089517251610495,77.63915190425152,2,2.0,Low,8,0.56,26.790697674418606,Low Opportunity
OPP768,3,12.901786905191855,77.66422702780729,12,12.0,High,15,0.2,26.744186046511626,Low Opportunity
OPP769,4,13.009170597989971,77.66435767624782,6,6.0,Medium,11,0.38,26.372093023255808,Low Opportunity
OPP770,5,13.01752052334553,77.64586566383794,6,6.0,Medium,11,0.52,26.372093023255808,Low Opportunity
OPP771,5,13.018293447153527,77.65630211354568,6,6.0,Medium,11,0.15,26.372093023255808,Low Opportunity
OPP772,4,13.016271625599964,77.67383339615549,3,3.0,Medium,9,0.88,26.18604651162791,Low Opportunity
OPP773,5,13.063420573051816,77.63915852054251,3,3.0,Medium,9,0.46,26.18604651162791,Low Opportunity
OPP774,4,12.974430507758095,77.68345512423878,4,4.0,Medium,10,0.4,25.58139534883721,Low Opportunity
OPP775,5,13.072849021873212,77.63872745340693,4,4.0,Medium,10,0.94,25.58139534883721,Low Opportunity
OPP776,3,12.8510966135563,77.63888148290398,1,1.0,Low,8,0.77,25.3953488372093,Low Opportunity
OPP777,4,12.90939584132628,77.70421911241108,1,1.0,Low,8,0.7,25.3953488372093,Low Opportunity
OPP778,5,13.032670149231825,77.67876931397889,1,1.0,Low,8,0.78,25.3953488372093,Low Opportunity
OPP779,5,13.049276930877824,77.50223520072147,1,1.0,Low,8,0.82,25.3953488372093,Low Opportunity
OPP780,3,12.883720201805467,77.65558272739837,8,8.0,Medium,13,1.18,25.162790697674417,Low Opportunity
OPP781,4,12.944429401692958,77.70024101370377,5,5.0,Medium,11,0.62,24.976744186046506,Low Opportunity
OPP782,3,12.862069269984389,77.66508590753193,2,2.0,Low,9,0.69,24.79069767441861,Low Opportunity
OPP783,4,13.026810958370259,77.67310703635906,2,2.0,Low,9,0.51,24.79069767441861,Low Opportunity
OPP784,4,12.909328868063318,77.68235343372346,6,6.0,Medium,12,0.59,24.372093023255815,Low Opportunity
OPP785,1,12.981892323440581,77.71141751526594,6,6.0,Medium,12,0.35,24.372093023255815,Low Opportunity
OPP786,3,12.885379241696256,77.57116325598604,3,3.0,Medium,10,0.84,24.186046511627907,Low Opportunity
OPP787,2,12.901736193874894,77.55647826093764,3,3.0,Medium,10,1.15,24.186046511627907,Low Opportunity
OPP788,4,12.990154273666766,77.6812456478931,3,3.0,Medium,10,0.72,24.186046511627907,Low Opportunity
OPP789,5,13.02558928261864,77.62608686214794,3,3.0,Medium,10,0.45,24.186046511627907,Low Opportunity
OPP790,5,13.056833779118739,77.62054985273586,3,3.0,Medium,10,0.36,24.186046511627907,Low Opportunity
OPP791,1,12.95639207697343,77.72933772135714,10,10.0,High,15,0.04,23.95348837209302,Low Opportunity
OPP792,1,12.989896624203942,77.70285023368906,4,4.0,Medium,11,0.31,23.581395348837205,Low Opportunity
OPP793,5,13.025038443225204,77.66118953718303,1,1.0,Low,9,0.76,23.395348837209305,Low Opportunity
OPP794,5,13.073338962985046,77.64700660567128,1,1.0,Low,9,0.72,23.395348837209305,Low Opportunity
OPP795,1,12.96612055765193,77.72080889232903,8,8.0,Medium,14,0.25,23.16279069767442,Low Opportunity
OPP796,3,12.852633991272647,77.66798406808755,2,2.0,Low,10,0.71,22.790697674418606,Low Opportunity
OPP797,4,12.919868634967962,77.69559010476868,2,2.0,Low,10,0.17,22.790697674418606,Low Opportunity
OPP798,5,13.052720751565175,77.62678462516007,2,2.0,Low,10,0.65,22.790697674418606,Low Opportunity
OPP799,3,12.891829221171987,77.6384472942966,9,9.0,Medium,15,0.75,22.558139534883722,Low Opportunity
OPP800,3,12.892592956105561,77.67563362719096,6,6.0,Medium,13,0.81,22.372093023255815,Low Opportunity
OPP801,1,12.982401563270253,77.72092108720092,6,6.0,Medium,13,0.91,22.372093023255815,Low Opportunity
OPP802,4,12.939317277945568,77.7001136981467,3,3.0,Medium,11,0.52,22.186046511627904,Low Opportunity
OPP803,3,12.892862832478853,77.64651670116426,13,13.0,High,18,0.26,22.139534883720927,Low Opportunity
OPP804,1,12.945780879331513,77.70872674577541,7,7.0,Medium,14,0.69,21.76744186046512,Low Opportunity
OPP805,1,12.962835455734412,77.70189494783222,7,7.0,Medium,14,0.34,21.76744186046512,Low Opportunity
OPP806,1,12.973715809176245,77.71072106689856,4,4.0,Medium,12,0.59,21.58139534883721,Low Opportunity
OPP807,3,12.844329715281074,77.65286316397419,1,1.0,Low,10,0.56,21.3953488372093,Low Opportunity
OPP808,4,12.930139463143574,77.68831756367128,1,1.0,Low,10,0.58,21.3953488372093,Low Opportunity
OPP809,4,12.953946823315807,77.70099113514237,5,5.0,Medium,13,0.49,20.97674418604651,Low Opportunity
OPP810,3,12.901031130196616,77.64618146107176,15,15.0,High,20,0.58,20.930232558139533,Low Opportunity
OPP811,4,12.908273564153077,77.69131882592508,2,2.0,Low,11,0.67,20.790697674418603,Low Opportunity
OPP812,4,12.985277262571639,77.69183288919216,2,2.0,Low,11,0.67,20.790697674418603,Low Opportunity
OPP813,4,12.964029450836593,77.69324328889512,6,6.0,Medium,14,1.24,20.372093023255815,Low Opportunity
OPP814,4,12.939136878053608,77.69099484269863,3,3.0,Medium,12,0.49,20.186046511627907,Low Opportunity
OPP815,3,12.900206681570914,77.6720775101749,4,4.0,Medium,13,0.69,19.58139534883721,Low Opportunity
OPP816,3,12.891676498393956,77.66526315473227,2,2.0,Low,12,0.33,18.790697674418606,Low Opportunity
OPP817,4,12.912735187363634,77.67308323582546,2,2.0,Low,12,0.59,18.790697674418606,Low Opportunity
OPP818,5,13.023471844509622,77.65311041165131,2,2.0,Low,12,0.82,18.790697674418606,Low Opportunity
OPP819,1,12.956521965675101,77.72103431019407,4,4.0,Medium,15,0.14,15.581395348837209,Low Opportunity
OPP820,4,12.917987534190923,77.68465378575426,5,5.0,Medium,16,0.83,14.97674418604651,Low Opportunity
OPP821,3,12.901971583868733,77.65617905656637,4,4.0,Medium,16,0.47,13.581395348837209,Low Opportunity
